;Name;rattler.datasetKey;;;;;datasetKey;number of records
11316;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11317;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11318;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11319;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11320;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11321;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11322;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11323;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11324;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11325;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11326;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11327;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11328;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11329;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11330;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11331;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11332;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11333;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11334;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11335;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11336;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11337;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11338;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11339;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11340;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11341;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11342;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11343;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11344;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11345;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11346;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11347;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11348;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11349;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11350;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11351;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11352;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11353;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11354;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11355;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11356;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11357;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11358;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11359;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11360;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11361;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11362;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11363;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11364;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11365;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11366;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11367;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11368;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11369;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11370;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11371;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11372;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11373;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11374;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11375;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11376;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11377;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11378;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11379;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11380;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11381;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11382;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11383;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11384;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11385;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11386;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11387;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11388;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11389;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11390;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11391;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11392;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11393;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11394;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11395;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11396;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11397;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11398;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11399;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11400;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11401;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11402;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11403;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11404;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11405;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11406;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11407;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11408;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11409;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11410;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11411;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11412;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11413;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11414;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11415;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11416;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11417;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11418;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11419;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11420;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11421;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11422;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11423;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11424;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11425;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11426;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11427;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11428;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11429;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11430;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11431;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11432;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11433;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11434;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11435;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11436;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11437;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11438;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11439;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11440;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11441;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11442;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11443;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11444;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11445;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11446;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11447;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11448;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11449;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11450;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11451;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11452;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11453;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11454;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11455;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11456;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11457;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11458;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11459;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11460;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11461;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11462;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11463;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11464;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11465;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11466;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11467;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11468;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11469;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11470;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11471;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11472;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11473;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11474;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11475;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11476;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11477;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11478;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11479;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11480;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11481;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11482;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11483;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11484;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11485;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11486;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11487;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11488;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11489;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11490;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11491;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11492;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11493;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11494;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11495;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11496;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11497;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11498;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11499;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11500;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11501;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11502;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11503;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11504;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11505;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11506;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11507;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11508;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11509;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11510;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11511;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11512;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11513;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11514;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11515;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11516;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11517;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11518;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11519;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11520;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11521;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11522;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11523;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11524;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11525;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11526;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11527;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11528;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11529;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11530;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11531;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11532;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11533;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11534;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11535;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11536;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11537;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11538;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11539;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11540;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11541;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11542;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11543;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11544;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11545;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11546;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11547;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11548;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11549;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11550;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11551;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11552;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11553;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11554;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11555;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11556;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11557;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11558;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11559;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11560;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11561;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11562;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11563;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11564;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11565;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11566;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11567;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11568;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11569;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11570;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11571;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11572;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11573;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11574;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11575;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11576;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11577;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11578;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11579;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11580;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11581;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11582;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11583;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11584;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11585;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11586;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11587;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11588;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11589;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11590;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11591;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11592;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11593;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11594;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11595;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11596;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11597;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11598;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11599;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11600;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11601;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11602;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11603;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11604;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11605;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11606;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11607;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11608;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11609;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11610;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11611;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11612;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11613;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11614;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11615;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11616;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11617;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11618;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11619;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11620;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11621;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11622;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11623;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11624;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
11625;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
